magasin,nomenclature,quantite_exploitation,quantite_stock,deficit
EVX,5830-14-5649885,1.0,0.0,-1.0
EVX,5895-01-5406560,1.0,0.0,-1.0
EVX,5895-01-5838449,1.0,0.0,-1.0
EVX,5895-01-6126104,1.0,0.0,-1.0
EVX,5895-01-6412003,1.0,0.0,-1.0
EVX,5895-01-6548830,1.0,0.0,-1.0
EVX,5895-01-6548907,1.0,0.0,-1.0
EVX,5895-01-7077319,1.0,0.0,-1.0
EVX,5825-50-0011794,1.0,0.0,-1.0
FVS,5895-14-5981572,1.0,0.0,-1.0
EVX,5985-14-2279203,1.0,0.0,-1.0
EVX,5996-14-5902194,1.0,0.0,-1.0
EVX,6130-14-5603877,1.0,0.0,-1.0
EVX,6130-14-5654861,1.0,0.0,-1.0
EVX,6130-14-5678800,1.0,0.0,-1.0
EVX,6130-14-56789052,1.0,0.0,-1.0
EVX,6130-14-5796717,1.0,0.0,-1.0
EVX,6130-14-5796949,1.0,0.0,-1.0
EVX,6625-01-3862133,1.0,0.0,-1.0
EVX,6625-01-4092881,1.0,0.0,-1.0
EVX,6625-01-4636411,1.0,0.0,-1.0
EVX,6625-01-5577580,1.0,0.0,-1.0
EVX,6625-12-3465937,1.0,0.0,-1.0
EVX,6625-12-3602005,1.0,0.0,-1.0
EVX,6625-14-3454043,1.0,0.0,-1.0
EVX,6625-14-4037393,1.0,0.0,-1.0
EVX,6625-14-4243099,1.0,0.0,-1.0
EVX,6625-14-4833759,1.0,0.0,-1.0
EVX,6625-14-4902233,1.0,0.0,-1.0
EVX,6625-14-5729226,1.0,0.0,-1.0
EVX,6625-14-5875573,1.0,0.0,-1.0
EVX,6130-14-5447274,1.0,0.0,-1.0
EVX,6130-14-5360278,1.0,0.0,-1.0
EVX,6130-14-5226290,1.0,0.0,-1.0
EVX,6130-14-5129607,1.0,0.0,-1.0
EVX,5998-01-4434707,1.0,0.0,-1.0
EVX,5998-14-4742686,1.0,0.0,-1.0
EVX,5998-14-4761919,1.0,0.0,-1.0
EVX,5998-14-5271978,1.0,0.0,-1.0
EVX,5998-14-5596908,1.0,0.0,-1.0
EVX,5998-14-5596910,1.0,0.0,-1.0
EVX,5998-14-5649409,1.0,0.0,-1.0
EVX,5998-14-5833981,1.0,0.0,-1.0
EVX,6030-14-5451517,1.0,0.0,-1.0
EVX,5996-14-4456941,1.0,0.0,-1.0
EVX,6060-27-0676923,1.0,0.0,-1.0
EVX,6110-14-5591595,1.0,0.0,-1.0
EVX,6130-01-5183022,1.0,0.0,-1.0
EVX,6130-14-3191572,1.0,0.0,-1.0
EVX,6130-14-4043376,1.0,0.0,-1.0
EVX,6130-14-4744169,1.0,0.0,-1.0
EVX,6130-14-4899989,1.0,0.0,-1.0
EVX,6130-14-5101741,1.0,0.0,-1.0
EVX,6130-14-5105136,1.0,0.0,-1.0
EVX,6130-14-5115163,1.0,0.0,-1.0
EVX,6110-14-5591594,1.0,0.0,-1.0
CGC,8145-14-5906389,1.0,0.0,-1.0
CGC,8145-14-5492860,1.0,0.0,-1.0
CGC,8145-14-5492859,1.0,0.0,-1.0
BRY,6115-14-5514811,1.0,0.0,-1.0
BRY,6130-01-5230148,1.0,0.0,-1.0
BRY,6130-01-5238668,1.0,0.0,-1.0
BRY,6130-14-5101741,1.0,0.0,-1.0
BRY,6130-14-5629194,1.0,0.0,-1.0
BRY,6130-14-5654861,1.0,0.0,-1.0
BRY,6130-14-5796949,1.0,0.0,-1.0
BRY,6130-14-5875950,1.0,0.0,-1.0
BRY,6130-14-5977750,1.0,0.0,-1.0
BRY,6625-01-0799488,1.0,0.0,-1.0
BRY,6625-01-4751208,1.0,0.0,-1.0
BRY,6625-01-5279042,1.0,0.0,-1.0
BRY,6625-01-5372495,1.0,0.0,-1.0
BRY,6625-01-6143550,1.0,0.0,-1.0
BRY,6625-12-3465937,1.0,0.0,-1.0
BRY,6625-14-3454043,1.0,0.0,-1.0
BRY,6625-14-4360090,1.0,0.0,-1.0
BRY,6625-14-5913037,1.0,0.0,-1.0
BRY,6625-14-5983114,1.0,0.0,-1.0
BRY,6115-14-5478910,1.0,0.0,-1.0
BRY,6625-14-6066670,1.0,0.0,-1.0
BRY,6030-14-5890934,1.0,0.0,-1.0
BRY,5998-14-6111351,1.0,0.0,-1.0
BRY,5985-14-2279203,1.0,0.0,-1.0
BRY,5985-14-2834392,1.0,0.0,-1.0
BRY,5985-22-6299095,1.0,0.0,-1.0
BRY,5996-14-5886251,1.0,0.0,-1.0
BRY,5996-14-5972262,1.0,0.0,-1.0
BRY,5996-14-6010541,1.0,0.0,-1.0
BRY,5998-01-6651544,1.0,0.0,-1.0
BRY,5998-01-7174622,1.0,0.0,-1.0
BRY,5998-14-4823886,1.0,0.0,-1.0
BRY,5998-14-5149568,1.0,0.0,-1.0
BRY,5998-14-5149570,1.0,0.0,-1.0
BRY,5998-14-5149583,1.0,0.0,-1.0
BRY,5998-14-5216509,1.0,0.0,-1.0
BRY,5998-14-5271978,1.0,0.0,-1.0
BRY,5998-14-5595819,1.0,0.0,-1.0
BRY,5998-14-5596908,1.0,0.0,-1.0
BRY,5998-14-5596910,1.0,0.0,-1.0
BRY,5998-14-5649409,1.0,0.0,-1.0
BRY,5998-14-5984178,1.0,0.0,-1.0
BRY,5999-14-5575088,1.0,0.0,-1.0
BRY,6625-99-8911171,1.0,0.0,-1.0
BRY,6625-99-9593708,1.0,0.0,-1.0
BRY,6650-14-6092913,1.0,0.0,-1.0
BRY,7025-01-6522857,1.0,0.0,-1.0
BRY,7025-01-6572613,1.0,0.0,-1.0
BRY,7025-01-6609154,1.0,0.0,-1.0
BRY,7025-01-6845185,1.0,0.0,-1.0
BRY,7025-01-6859552,1.0,0.0,-1.0
BRY,7025-14-5397469,1.0,0.0,-1.0
BRY,7025-14-5534827,1.0,0.0,-1.0
BRY,7025-14-5534842,1.0,0.0,-1.0
BRY,7025-14-5583569,1.0,0.0,-1.0
BRY,7025-14-5674850,1.0,0.0,-1.0
BRY,7025-14-5821521,1.0,0.0,-1.0
BRY,7025-14-5870616,1.0,0.0,-1.0
BRY,7025-14-5884199,1.0,0.0,-1.0
BRY,7025-14-5947596,1.0,0.0,-1.0
BRY,7025-14-5959022,1.0,0.0,-1.0
BRY,7025-14-6039776,1.0,0.0,-1.0
BRY,7025-14-6063905,1.0,0.0,-1.0
BRY,7025-15-1413082,1.0,0.0,-1.0
BRY,7025-15-1830250,1.0,0.0,-1.0
BRY,7025-01-6441584,1.0,0.0,-1.0
BRY,7025-01-6301434,1.0,0.0,-1.0
BRY,7025-01-6157756,1.0,0.0,-1.0
BRY,7025-01-6134405,1.0,0.0,-1.0
BRY,6685-14-5446645,1.0,0.0,-1.0
BRY,6685-14-5733656,1.0,0.0,-1.0
BRY,6730-14-5863391,1.0,0.0,-1.0
BRY,7010-14-5442981,1.0,0.0,-1.0
BRY,7010-14-5651732,1.0,0.0,-1.0
BRY,7010-14-5711078,1.0,0.0,-1.0
BRY,7010-14-5767997,1.0,0.0,-1.0
BRY,7010-14-5786779,1.0,0.0,-1.0
BRY,7010-14-5989603,1.0,0.0,-1.0
BRY,5975-14-5648854,1.0,0.0,-1.0
BRY,7021-01-5379118,1.0,0.0,-1.0
BRY,7025-01-5008812,1.0,0.0,-1.0
BRY,7025-01-5290112,1.0,0.0,-1.0
BRY,7025-01-5325468,1.0,0.0,-1.0
BRY,7025-01-5331961,1.0,0.0,-1.0
BRY,7025-01-5339051,1.0,0.0,-1.0
BRY,7025-01-5351685,1.0,0.0,-1.0
BRY,7025-01-5627370,1.0,0.0,-1.0
BRY,7025-01-5946261,1.0,0.0,-1.0
BRY,7025-01-6065502,1.0,0.0,-1.0
BRY,7021-01-6746453,1.0,0.0,-1.0
BRY,7025-15-2332996,1.0,0.0,-1.0
BRY,5975-14-4546468,1.0,0.0,-1.0
BRY,5930-14-5736542,1.0,0.0,-1.0
BLD,7025-14-5959028,1.0,0.0,-1.0
BLD,7025-14-5959554,1.0,0.0,-1.0
BLD,7025-14-6025681,1.0,0.0,-1.0
BLD,7025-14-6031786,1.0,0.0,-1.0
BLD,7025-14-6034814,1.0,0.0,-1.0
BLD,7025-14-6052125,1.0,0.0,-1.0
BLD,7025-20-0063155,1.0,0.0,-1.0
BLD,7025-20-0101371,1.0,0.0,-1.0
BLD,7025-41-0000819,1.0,0.0,-1.0
BLD,7035-01-6795875,1.0,0.0,-1.0
BLD,7035-14-5740039,1.0,0.0,-1.0
BLD,7035-14-5741749,1.0,0.0,-1.0
BLD,7035-14-5860786,1.0,0.0,-1.0
BLD,7035-14-6050256,1.0,0.0,-1.0
BLD,7035-41-0036707,1.0,0.0,-1.0
BLD,7035-41-0036721,1.0,0.0,-1.0
BLD,7050-14-5833260,1.0,0.0,-1.0
BLD,7195-14-5872686,1.0,0.0,-1.0
BLD,9010-DI-1072015,1.0,0.0,-1.0
BLD,7025-14-5958835,1.0,0.0,-1.0
BLD,9080-DI-0372021,1.0,0.0,-1.0
BLD,7025-14-5957211,1.0,0.0,-1.0
BLD,7025-14-5954573,1.0,0.0,-1.0
BLD,7025-01-6233604,1.0,0.0,-1.0
BLD,7025-01-6429667,1.0,0.0,-1.0
BLD,7025-01-6571296,1.0,0.0,-1.0
BLD,7025-01-6786589,1.0,0.0,-1.0
BLD,7025-01-6786899,1.0,0.0,-1.0
BLD,7025-01-6814128,1.0,0.0,-1.0
BLD,7025-01-6838492,1.0,0.0,-1.0
BLD,7025-14-5741585,1.0,0.0,-1.0
BLD,7025-14-5849752,1.0,0.0,-1.0
BLD,7025-14-5885008,1.0,0.0,-1.0
BLD,7025-14-5890944,1.0,0.0,-1.0
BLD,7025-14-5943798,1.0,0.0,-1.0
BLD,7025-14-5947341,1.0,0.0,-1.0
BLD,7025-14-5947402,1.0,0.0,-1.0
BLD,7025-14-5947604,1.0,0.0,-1.0
BLD,7025-14-5947859,1.0,0.0,-1.0
BLD,7025-14-5947999,1.0,0.0,-1.0
BLD,7025-14-5949778,1.0,0.0,-1.0
BLD,7025-14-5949868,1.0,0.0,-1.0
BLD,7025-14-5955138,1.0,0.0,-1.0
BLD,DIRI-14-0001435,1.0,0.0,-1.0
BLD,DIRI-14-0003149,2.0,1.0,-1.0
BLD,DIRI-14-0003991,1.0,0.0,-1.0
BRY,5836-14-5311438,1.0,0.0,-1.0
BRY,5836-14-6064832,1.0,0.0,-1.0
BRY,5895-01-6548839,1.0,0.0,-1.0
BRY,5895-01-6659304,1.0,0.0,-1.0
BRY,5895-01-6982288,1.0,0.0,-1.0
BRY,5895-01-7218005,1.0,0.0,-1.0
BRY,5895-14-4839705,1.0,0.0,-1.0
BRY,5895-14-5377182,1.0,0.0,-1.0
BRY,5895-14-5459543,1.0,0.0,-1.0
BRY,5895-14-5591085,1.0,0.0,-1.0
BRY,5895-14-5603031,1.0,0.0,-1.0
BRY,5895-14-5606928,1.0,0.0,-1.0
BRY,5895-14-5637549,1.0,0.0,-1.0
BRY,5895-14-5648875,1.0,0.0,-1.0
BRY,5895-14-5866356,1.0,0.0,-1.0
BRY,5895-14-5900888,1.0,0.0,-1.0
BRY,5895-14-5907917,1.0,0.0,-1.0
BRY,5895-14-6099961,1.0,0.0,-1.0
BRY,5930-01-6038201,1.0,0.0,-1.0
BRY,5825-01-6228530,1.0,0.0,-1.0
BRY,5820-17-1247012,1.0,0.0,-1.0
BRY,5820-14-5955894,1.0,0.0,-1.0
BRY,5820-14-5900886,1.0,0.0,-1.0
BRY,3895-14-0314774,1.0,0.0,-1.0
BRY,4120-14-5407692,1.0,0.0,-1.0
BRY,4130-14-5795283,1.0,0.0,-1.0
BRY,4310-14-4737672,1.0,0.0,-1.0
BRY,5110-14-5672350,1.0,0.0,-1.0
BRY,5120-12-4068022,1.0,0.0,-1.0
BRY,5220-12-3621770,1.0,0.0,-1.0
BRY,5445-14-5351104,1.0,0.0,-1.0
BRY,5805-14-4665560,1.0,0.0,-1.0
BRY,5963-14-4499902,1.0,0.0,-1.0
BRY,5805-14-5117389,1.0,0.0,-1.0
BRY,5805-14-5216514,1.0,0.0,-1.0
BRY,5805-14-5407614,1.0,0.0,-1.0
BRY,5805-99-5825997,1.0,0.0,-1.0
BRY,5810-14-5860301,1.0,0.0,-1.0
BRY,5815-14-5485498,1.0,0.0,-1.0
BRY,5820-14-5649881,1.0,0.0,-1.0
BRY,5820-14-5816498,1.0,0.0,-1.0
BRY,5820-14-5892220,1.0,0.0,-1.0
BRY,5820-14-5892222,1.0,0.0,-1.0
BRY,5805-14-5135582,1.0,0.0,-1.0
BRY,7025-17-1223454,1.0,0.0,-1.0
BRY,7025-20-0047792,1.0,0.0,-1.0
BRY,7025-20-0063155,1.0,0.0,-1.0
BSN,5998-14-4852168,1.0,0.0,-1.0
BSN,5998-14-4852170,1.0,0.0,-1.0
BSN,5998-14-4855681,1.0,0.0,-1.0
BSN,5998-14-5223334,1.0,0.0,-1.0
BSN,5998-14-5250659,1.0,0.0,-1.0
BSN,5998-14-5507408,1.0,0.0,-1.0
BSN,5998-14-5513021,1.0,0.0,-1.0
BSN,5998-14-5513022,1.0,0.0,-1.0
BSN,5998-14-5513026,1.0,0.0,-1.0
BSN,5998-14-5513027,1.0,0.0,-1.0
BSN,5998-14-5513029,1.0,0.0,-1.0
BSN,5998-14-5513030,1.0,0.0,-1.0
BSN,5998-14-5524866,1.0,0.0,-1.0
BSN,5998-14-5525174,1.0,0.0,-1.0
BSN,5998-14-5729629,1.0,0.0,-1.0
BSN,5998-15-0026037,1.0,0.0,-1.0
BSN,5998-25-1497849,1.0,0.0,-1.0
BSN,5998-25-1508888,1.0,0.0,-1.0
BSN,5998-58-0013345,1.0,0.0,-1.0
BSN,5998-14-4760551,1.0,0.0,-1.0
BSN,5998-58-0013347,1.0,0.0,-1.0
BSN,5998-01-5905251,1.0,0.0,-1.0
BSN,5998-01-4669322,1.0,0.0,-1.0
BSN,5920-14-4768783,1.0,0.0,-1.0
BSN,5930-01-5997585,1.0,0.0,-1.0
BSN,5930-14-5601309,1.0,0.0,-1.0
BSN,5975-14-4252173,1.0,0.0,-1.0
BSN,5975-14-4338092,1.0,0.0,-1.0
BSN,5975-14-5250658,1.0,0.0,-1.0
BSN,5975-14-5325427,1.0,0.0,-1.0
BSN,5975-14-5660288,1.0,0.0,-1.0
BSN,5975-14-5803639,1.0,0.0,-1.0
BSN,5975-14-5803640,1.0,0.0,-1.0
BSN,5975-58-0018721,1.0,0.0,-1.0
BSN,5985-01-4234211,1.0,0.0,-1.0
BSN,5985-14-4775839,1.0,0.0,-1.0
BSN,5985-14-5129563,1.0,0.0,-1.0
BSN,5985-14-5325608,1.0,0.0,-1.0
BSN,5985-14-5351213,1.0,0.0,-1.0
BSN,5985-14-5402724,1.0,0.0,-1.0
BSN,5985-14-5409207,1.0,0.0,-1.0
BSN,5985-14-5447781,1.0,0.0,-1.0
BSN,5998-01-5714652,1.0,0.0,-1.0
BSN,5999-01-6571292,1.0,0.0,-1.0
BSN,6030-01-3815539,1.0,0.0,-1.0
BSN,6030-01-4502690,1.0,0.0,-1.0
BSN,6130-14-5873687,1.0,0.0,-1.0
BSN,6350-15-1751835,1.0,0.0,-1.0
BSN,6625-01-5252904,1.0,0.0,-1.0
BSN,6625-01-6769422,1.0,0.0,-1.0
BSN,6625-12-3602005,1.0,0.0,-1.0
BSN,6625-14-3454043,1.0,0.0,-1.0
BSN,6625-14-5034246,1.0,0.0,-1.0
BSN,6625-14-5431977,1.0,0.0,-1.0
BSN,6625-14-5479853,1.0,0.0,-1.0
BSN,6625-14-5618893,1.0,0.0,-1.0
BSN,6625-14-5926522,1.0,0.0,-1.0
BSN,6625-14-6066670,1.0,0.0,-1.0
BSN,6625-33-2131819,1.0,0.0,-1.0
BSN,7010-01-6292498,1.0,0.0,-1.0
BSN,7010-01-6299077,1.0,0.0,-1.0
BSN,7010-14-5149625,1.0,0.0,-1.0
BSN,7010-14-5534805,1.0,0.0,-1.0
BSN,7010-14-5651729,1.0,0.0,-1.0
BSN,7010-14-5651732,1.0,0.0,-1.0
BSN,6130-14-5796957,1.0,0.0,-1.0
BSN,6130-14-5788169,1.0,0.0,-1.0
BSN,6130-14-5676656,1.0,0.0,-1.0
BSN,6130-14-5654821,1.0,0.0,-1.0
BSN,6030-01-4861256,1.0,0.0,-1.0
BSN,6030-14-6037197,1.0,0.0,-1.0
BSN,6060-22-6199436,1.0,0.0,-1.0
BSN,6060-27-0676923,1.0,0.0,-1.0
BSN,6099-99-6157164,1.0,0.0,-1.0
BSN,6110-14-5164671,1.0,0.0,-1.0
BSN,6110-14-5517925,1.0,0.0,-1.0
BSN,6110-14-5792919,1.0,0.0,-1.0
BSN,6110-14-6015461,1.0,0.0,-1.0
BSN,5915-14-5409405,1.0,0.0,-1.0
BSN,6115-14-5164375,1.0,0.0,-1.0
BSN,6115-14-5551105,1.0,0.0,-1.0
BSN,6117-01-6148648,1.0,0.0,-1.0
BSN,6130-01-6858037,1.0,0.0,-1.0
BSN,6130-14-4365356,1.0,0.0,-1.0
BSN,6130-14-4742650,1.0,0.0,-1.0
BSN,6130-14-4899989,1.0,0.0,-1.0
BSN,6130-14-5101741,1.0,0.0,-1.0
BSN,6130-14-5115171,1.0,0.0,-1.0
BSN,6130-14-5464253,1.0,0.0,-1.0
BSN,6115-14-5377554,1.0,0.0,-1.0
BSN,5915-14-4852181,1.0,0.0,-1.0
BSN,5895-15-2011146,1.0,0.0,-1.0
BSN,5895-15-1829865,1.0,0.0,-1.0
BRY,9080-DI-0362021,1.0,0.0,-1.0
BRY,9080-DI-0412021,1.0,0.0,-1.0
BRY,DIRI-14-0002652,1.0,0.0,-1.0
BRY,DIRI-14-0003571,1.0,0.0,-1.0
BRY,DIRI-14-0004054,1.0,0.0,-1.0
BRY,DIRI-14-0004066,1.0,0.0,-1.0
BRY,DIRI-14-0004419,1.0,0.0,-1.0
BRY,DIRI-14-0004623,1.0,0.0,-1.0
BRY,DIRI-14-0004643,1.0,0.0,-1.0
BRY,DIRI-14-0005127,1.0,0.0,-1.0
BRY,DIRI-14-0005757,1.0,0.0,-1.0
BRY,DIRI-14-0006141,1.0,0.0,-1.0
BSN,3439-14-4477671,1.0,0.0,-1.0
BSN,4130-14-4536849,1.0,0.0,-1.0
BSN,4130-14-5163189,1.0,0.0,-1.0
BSN,4130-14-5591596,1.0,0.0,-1.0
BSN,4130-14-5591597,1.0,0.0,-1.0
BSN,4130-14-5591598,1.0,0.0,-1.0
BSN,4130-14-5591599,1.0,0.0,-1.0
BRY,9080-DI-0102021,1.0,0.0,-1.0
BRY,9030-DI-1032016,1.0,0.0,-1.0
BRY,9030-DI-0012017,1.0,0.0,-1.0
BRY,9020-DI-1012016,1.0,0.0,-1.0
BRY,7025-20-0094505,1.0,0.0,-1.0
BRY,7025-21-9210992,1.0,0.0,-1.0
BRY,7035-01-6440253,1.0,0.0,-1.0
BRY,7035-01-6598317,1.0,0.0,-1.0
BRY,7035-12-4012369,1.0,0.0,-1.0
BRY,7035-14-5860840,1.0,0.0,-1.0
BRY,7035-14-5884244,1.0,0.0,-1.0
BRY,7035-14-5914982,1.0,0.0,-1.0
BRY,7035-14-5939930,1.0,0.0,-1.0
BSN,4130-14-5591601,1.0,0.0,-1.0
BRY,7035-14-5984172,1.0,0.0,-1.0
BRY,7050-01-6861556,1.0,0.0,-1.0
BRY,7125-01-5474703,1.0,0.0,-1.0
BRY,7195-14-5872686,1.0,0.0,-1.0
BRY,8145-14-6064813,1.0,0.0,-1.0
BRY,8145-14-6064815,1.0,0.0,-1.0
BRY,8145-14-6064836,1.0,0.0,-1.0
BRY,8145-14-6065333,1.0,0.0,-1.0
BRY,8145-14-6066138,1.0,0.0,-1.0
BRY,9010-DI-1092016,1.0,0.0,-1.0
BRY,7050-01-6000825,1.0,0.0,-1.0
BLD,7025-01-6101452,1.0,0.0,-1.0
BSN,4240-14-5446803,1.0,0.0,-1.0
BSN,4520-12-3098015,1.0,0.0,-1.0
BSN,5895-01-5242110,1.0,0.0,-1.0
BSN,5895-01-5353805,1.0,0.0,-1.0
BSN,5895-01-5442493,1.0,0.0,-1.0
BSN,5895-01-6073450,1.0,0.0,-1.0
BSN,5895-01-6083467,1.0,0.0,-1.0
BSN,5895-01-6108960,1.0,0.0,-1.0
BSN,5895-01-7022542,1.0,0.0,-1.0
BSN,5895-01-7218005,1.0,0.0,-1.0
BSN,5895-14-5163140,1.0,0.0,-1.0
BSN,5895-14-5513017,1.0,0.0,-1.0
BSN,5895-14-5609214,1.0,0.0,-1.0
BSN,5895-14-5612529,1.0,0.0,-1.0
BSN,5895-14-5648728,1.0,0.0,-1.0
BSN,5895-14-5648866,1.0,0.0,-1.0
BSN,5895-14-5812197,1.0,0.0,-1.0
BSN,5895-14-5854195,1.0,0.0,-1.0
BSN,5895-14-5854233,1.0,0.0,-1.0
BSN,5895-14-5866357,1.0,0.0,-1.0
BSN,5895-15-0041872,1.0,0.0,-1.0
BSN,5895-01-5242108,1.0,0.0,-1.0
BSN,5895-01-4951974,1.0,0.0,-1.0
BSN,5836-14-5311438,1.0,0.0,-1.0
BSN,5836-01-6779633,1.0,0.0,-1.0
BSN,5120-14-5177543,1.0,0.0,-1.0
BSN,5180-01-6719397,1.0,0.0,-1.0
BSN,5180-01-6719403,1.0,0.0,-1.0
BSN,5411-14-5369578,1.0,0.0,-1.0
BSN,5445-14-5348211,1.0,0.0,-1.0
BSN,5445-14-5351136,1.0,0.0,-1.0
BSN,5445-14-5351151,1.0,0.0,-1.0
BSN,5445-14-5400644,1.0,0.0,-1.0
BSN,5805-01-5795097,1.0,0.0,-1.0
BSN,4440-14-6034425,1.0,0.0,-1.0
BSN,5805-14-4147592,1.0,0.0,-1.0
BSN,5810-14-4700847,1.0,0.0,-1.0
BSN,5815-14-5234668,1.0,0.0,-1.0
BSN,5820-01-6138471,1.0,0.0,-1.0
BSN,5820-14-5348881,1.0,0.0,-1.0
BSN,5820-14-5892222,1.0,0.0,-1.0
BSN,5820-15-1795630,1.0,0.0,-1.0
BSN,5820-22-6275555,1.0,0.0,-1.0
BSN,5825-14-5447780,1.0,0.0,-1.0
BSN,5831-14-4262781,1.0,0.0,-1.0
BSN,5805-14-4488393,1.0,0.0,-1.0
BSN,7021-01-6746453,1.0,0.0,-1.0
BLD,7025-01-4976237,1.0,0.0,-1.0
BLD,7021-14-5838369,1.0,0.0,-1.0
AVD,6060-27-0676923,1.0,0.0,-1.0
AVD,6130-01-6014800,1.0,0.0,-1.0
AVD,6130-01-6506482,1.0,0.0,-1.0
AVD,6130-01-6583657,1.0,0.0,-1.0
AVD,6130-01-6772152,1.0,0.0,-1.0
AVD,6130-14-3191572,1.0,0.0,-1.0
AVD,6130-14-4899989,1.0,0.0,-1.0
AVD,6130-14-5105136,1.0,0.0,-1.0
AVD,6130-14-5115170,1.0,0.0,-1.0
AVD,6130-14-5129607,1.0,0.0,-1.0
AVD,6130-14-5453974,1.0,0.0,-1.0
AVD,6130-14-5598821,1.0,0.0,-1.0
AVD,6130-14-5629194,1.0,0.0,-1.0
AVD,6130-14-5649300,1.0,0.0,-1.0
AVD,6130-14-5868805,1.0,0.0,-1.0
AVD,6130-14-5875950,1.0,0.0,-1.0
AVD,6130-15-2115590,1.0,0.0,-1.0
AVD,6625-01-4753433,1.0,0.0,-1.0
AVD,6625-01-5114691,1.0,0.0,-1.0
AVD,5998-14-5649402,1.0,0.0,-1.0
AVD,6625-01-5279042,1.0,0.0,-1.0
AVD,5998-14-5649248,1.0,0.0,-1.0
AVD,5998-14-5487752,1.0,0.0,-1.0
AVD,5975-14-5939730,1.0,0.0,-1.0
AVD,5975-14-6109479,1.0,0.0,-1.0
AVD,5975-14-6109481,1.0,0.0,-1.0
AVD,5985-14-2834392,1.0,0.0,-1.0
AVD,5996-14-6109403,1.0,0.0,-1.0
AVD,5998-01-5905251,1.0,0.0,-1.0
AVD,5998-01-5920065,1.0,0.0,-1.0
AVD,5998-01-6651544,1.0,0.0,-1.0
AVD,5998-14-4746102,1.0,0.0,-1.0
AVD,5998-14-4747177,1.0,0.0,-1.0
AVD,5998-14-4747196,1.0,0.0,-1.0
AVD,5998-14-4823886,1.0,0.0,-1.0
AVD,5998-14-4823957,1.0,0.0,-1.0
AVD,5998-14-5061110,1.0,0.0,-1.0
AVD,5998-14-5149587,1.0,0.0,-1.0
AVD,5998-14-5149588,1.0,0.0,-1.0
AVD,5998-14-5192060,1.0,0.0,-1.0
AVD,5998-14-5448191,1.0,0.0,-1.0
AVD,5998-14-5476636,1.0,0.0,-1.0
AVD,5998-14-5595819,1.0,0.0,-1.0
AVD,6625-01-5784362,1.0,0.0,-1.0
AVD,6625-01-6752659,1.0,0.0,-1.0
AVD,6625-14-4652621,1.0,0.0,-1.0
AVD,7025-01-5719707,1.0,0.0,-1.0
AVD,7025-01-6060953,1.0,0.0,-1.0
AVD,7025-01-6168725,1.0,0.0,-1.0
AVD,7025-01-6241110,1.0,0.0,-1.0
AVD,7025-01-6429663,1.0,0.0,-1.0
AVD,7025-01-6470035,1.0,0.0,-1.0
AVD,7025-01-6565642,1.0,0.0,-1.0
AVD,7025-01-6620265,1.0,0.0,-1.0
AVD,7025-01-6786329,1.0,0.0,-1.0
AVD,7025-01-6786333,1.0,0.0,-1.0
AVD,7025-01-6786381,1.0,0.0,-1.0
AVD,7025-01-6840925,1.0,0.0,-1.0
AVD,7025-01-6845185,1.0,0.0,-1.0
AVD,7025-01-6882301,1.0,0.0,-1.0
AVD,7025-01-6960710,1.0,0.0,-1.0
AVD,7025-01-6997334,1.0,0.0,-1.0
AVD,7025-01-7068901,1.0,0.0,-1.0
AVD,7025-01-7228000,1.0,0.0,-1.0
AVD,7025-14-4504323,1.0,0.0,-1.0
AVD,7025-01-5596444,1.0,0.0,-1.0
AVD,7025-01-5309889,1.0,0.0,-1.0
AVD,7025-01-5299163,1.0,0.0,-1.0
AVD,7025-01-5298842,1.0,0.0,-1.0
AVD,6625-14-5200408,1.0,0.0,-1.0
AVD,6625-14-5296068,1.0,0.0,-1.0
AVD,6625-14-5998094,1.0,0.0,-1.0
AVD,6625-20-0151087,1.0,0.0,-1.0
AVD,6625-25-1476189,1.0,0.0,-1.0
AVD,6625-33-2131819,1.0,0.0,-1.0
AVD,6625-58-0013691,1.0,0.0,-1.0
AVD,7010-01-6292498,1.0,0.0,-1.0
AVD,7010-01-7171947,1.0,0.0,-1.0
AVD,5975-14-5932856,1.0,0.0,-1.0
AVD,7010-14-5149625,1.0,0.0,-1.0
AVD,7010-14-5636071,1.0,0.0,-1.0
AVD,7010-14-5870866,1.0,0.0,-1.0
AVD,7010-14-5933410,1.0,0.0,-1.0
AVD,7021-01-6746453,1.0,0.0,-1.0
AVD,7021-14-5732752,1.0,0.0,-1.0
AVD,7025-01-5088750,1.0,0.0,-1.0
AVD,7025-01-5154390,1.0,0.0,-1.0
AVD,7025-01-5160134,1.0,0.0,-1.0
AVD,7025-01-5160135,1.0,0.0,-1.0
AVD,7010-14-5477335,1.0,0.0,-1.0
AVD,7025-14-5149590,1.0,0.0,-1.0
AVD,5975-14-5885013,1.0,0.0,-1.0
AVD,5895-15-0118963,1.0,0.0,-1.0
ANTACL,7010-14-5773597,1.0,0.0,-1.0
ANTACL,7010-14-6086793,1.0,0.0,-1.0
ANTACL,7021-14-6008756,1.0,0.0,-1.0
ANTACL,7021-14-6024870,1.0,0.0,-1.0
ANTACL,7021-17-1284788,1.0,0.0,-1.0
ANTACL,7021-26-3009777,1.0,0.0,-1.0
ANTACL,7025-01-5325468,1.0,0.0,-1.0
ANTACL,7025-01-5855581,1.0,0.0,-1.0
ANTACL,7025-01-6041808,1.0,0.0,-1.0
ANTACL,7025-01-6065502,1.0,0.0,-1.0
