magasin,nomenclature,quantite_exploitation,quantite_stock,deficit
BST,5820-99-8703821,6.0,7.0,1.0
BST,5825-15-1220245,0.0,1.0,1.0
BST,5840-01-5854521,2.0,3.0,1.0
BST,5895-01-5001947,0.0,1.0,1.0
CHG,6625-14-5744348,0.0,1.0,1.0
BST,5895-01-6214815,0.0,1.0,1.0
BST,5895-99-1535529,3.0,4.0,1.0
BST,5985-12-3626193,1.0,2.0,1.0
BST,5985-22-6266591,0.0,1.0,1.0
BST,5998-01-5757590,5.0,6.0,1.0
BST,5998-14-5648977,0.0,1.0,1.0
BST,6130-01-6421817,0.0,1.0,1.0
BST,6130-01-6858032,3.0,4.0,1.0
BST,6130-14-5431410,0.0,1.0,1.0
BST,6130-14-6064794,0.0,1.0,1.0
BLD,7025-01-7035251,0.0,1.0,1.0
BLD,7025-01-6659124,0.0,1.0,1.0
BLD,7025-01-6241110,0.0,1.0,1.0
BLD,7025-01-6157756,0.0,1.0,1.0
ANTACL,5895-01-7022542,18.0,19.0,1.0
ANTACL,5998-14-5649212,0.0,1.0,1.0
ANTACL,5998-14-5649402,0.0,1.0,1.0
ANTACL,5998-14-5729629,0.0,1.0,1.0
ANTACL,6625-14-5618893,0.0,1.0,1.0
ANTACL,7025-01-6162699,0.0,1.0,1.0
ANTACL,7025-01-6720552,0.0,1.0,1.0
ANTACL,7025-01-6746466,0.0,1.0,1.0
ANTACL,7025-01-6823189,0.0,1.0,1.0
BCE,5810-14-5879461,0.0,1.0,1.0
BCE,5895-01-6590453,0.0,1.0,1.0
BCE,5975-14-5651825,0.0,1.0,1.0
BCE,5995-01-6617505,0.0,1.0,1.0
BCE,7025-01-6822886,0.0,1.0,1.0
BCE,7025-01-6859552,0.0,1.0,1.0
BCE,7035-14-5926344,0.0,1.0,1.0
BCE,DIRI-14-0004489,0.0,1.0,1.0
BLD,5820-01-6073345,0.0,1.0,1.0
BLD,5895-01-4758630,0.0,1.0,1.0
BLD,5895-01-7218005,0.0,1.0,1.0
BLD,6625-14-5618893,0.0,1.0,1.0
BST,6605-14-5897103,1.0,2.0,1.0
BST,7010-01-7171947,0.0,1.0,1.0
BST,7010-14-6115093,0.0,1.0,1.0
CHG,5840-14-5617229,0.0,1.0,1.0
CHG,5895-14-5514468,0.0,1.0,1.0
CHG,5895-14-5536265,0.0,1.0,1.0
CHG,5895-14-5713842,1.0,2.0,1.0
CHG,5895-14-5714068,0.0,1.0,1.0
CHG,5895-14-5795131,2.0,3.0,1.0
CHG,5895-14-5884245,0.0,1.0,1.0
CHG,5895-14-5906343,0.0,1.0,1.0
CHG,5895-14-6075442,0.0,1.0,1.0
CHG,5895-15-1829865,0.0,1.0,1.0
CHG,5895-20-0078044,0.0,1.0,1.0
CHG,5985-01-5391143,4.0,5.0,1.0
CHG,5985-14-5755134,0.0,1.0,1.0
CHG,5996-14-4823376,0.0,1.0,1.0
CHG,5998-14-5648868,0.0,1.0,1.0
CHG,5998-14-5649253,2.0,3.0,1.0
CHG,5998-14-5812746,0.0,1.0,1.0
CHG,5998-20-0085537,0.0,1.0,1.0
CHG,6021-01-6909686,1.0,2.0,1.0
CHG,6130-14-5976924,0.0,1.0,1.0
CHG,6625-01-4782653,0.0,1.0,1.0
CHG,6625-14-4173785,0.0,1.0,1.0
CHG,5840-99-8476806,0.0,1.0,1.0
CHG,5830-14-6107066,0.0,1.0,1.0
BST,7025-01-6151776,0.0,1.0,1.0
CHG,5820-22-6193016,0.0,1.0,1.0
BST,7025-01-6162699,4.0,5.0,1.0
BST,7025-01-6658346,0.0,1.0,1.0
BST,7025-01-6659548,0.0,1.0,1.0
BST,7025-01-6852408,0.0,1.0,1.0
BST,7025-14-5890944,1.0,2.0,1.0
BST,7025-14-6008524,19.0,20.0,1.0
BST,7025-14-6056408,0.0,1.0,1.0
BST,7025-41-0040639,6.0,7.0,1.0
BST,7035-01-5560536,1.0,2.0,1.0
BST,7035-14-5915330,1.0,2.0,1.0
BST,9070-DI-0432020,0.0,1.0,1.0
CGC,5180-01-6719397,0.0,1.0,1.0
CGC,5180-01-6719403,0.0,1.0,1.0
CGC,5895-14-5631619,0.0,1.0,1.0
CGC,6130-14-5522846,0.0,1.0,1.0
CGC,7021-14-5732751,0.0,1.0,1.0
CGC,7025-01-6746466,0.0,1.0,1.0
CGC,DIRI-14-0002742,0.0,1.0,1.0
CHG,4440-15-2078450,0.0,1.0,1.0
CHG,5820-22-2851370,0.0,1.0,1.0
CHG,5820-22-2852340,0.0,1.0,1.0
CNSO,5930-22-6312299,0.0,1.0,1.0
CNSO,5965-14-5645564,0.0,1.0,1.0
CNSO,7025-14-5960517,0.0,1.0,1.0
CNSO,7021-14-5393380,0.0,1.0,1.0
CNSO,7010-14-5801671,0.0,1.0,1.0
CNSO,7010-14-5862599,8.0,9.0,1.0
CNSO,7010-14-5893327,0.0,1.0,1.0
CNSO,7010-14-5989603,0.0,1.0,1.0
CNSO,7010-14-5995229,0.0,1.0,1.0
CNSO,7010-14-5995239,0.0,1.0,1.0
CNSO,7010-26-3013874,0.0,1.0,1.0
CNSO,7010-99-5138131,0.0,1.0,1.0
CNSO,7021-01-5406242,0.0,1.0,1.0
CNSO,7021-01-6746453,0.0,1.0,1.0
CNSO,7021-14-5456779,0.0,1.0,1.0
CNSO,6625-12-1939699,0.0,1.0,1.0
CNSO,7021-14-6067262,0.0,1.0,1.0
CNSO,7025-01-3940280,0.0,1.0,1.0
CNSO,7025-01-4506560,0.0,1.0,1.0
CNSO,7025-01-4573546,0.0,1.0,1.0
CNSO,7025-01-4944067,0.0,1.0,1.0
CNSO,7025-01-5285308,0.0,1.0,1.0
CNSO,7025-01-5309889,1.0,2.0,1.0
CNSO,7025-01-5319668,0.0,1.0,1.0
CNSO,7025-01-5465155,0.0,1.0,1.0
CNSO,7025-01-5526542,0.0,1.0,1.0
CNSO,7010-14-5767998,0.0,1.0,1.0
CNSO,7010-14-5737207,1.0,2.0,1.0
CNSO,7010-14-5717701,0.0,1.0,1.0
CNSO,7010-14-5696877,0.0,1.0,1.0
CNSO,6625-12-3920504,0.0,1.0,1.0
CNSO,6625-14-3129490,0.0,1.0,1.0
CNSO,6625-14-3661230,0.0,1.0,1.0
CNSO,6625-14-5034246,0.0,1.0,1.0
CNSO,6625-14-5227378,0.0,1.0,1.0
CNSO,6625-14-5431977,0.0,1.0,1.0
CNSO,6625-14-5739573,0.0,1.0,1.0
CNSO,6625-14-5869341,0.0,1.0,1.0
CNSO,6625-14-5913037,0.0,1.0,1.0
CNSO,6625-14-5926522,0.0,1.0,1.0
CNSO,6625-15-0653893,0.0,1.0,1.0
CNSO,6625-99-3975825,0.0,1.0,1.0
CNSO,6625-99-9695926,1.0,2.0,1.0
CNSO,6635-14-4808468,0.0,1.0,1.0
CNSO,6635-14-4808469,0.0,1.0,1.0
CNSO,6650-14-5494193,0.0,1.0,1.0
CNSO,6650-99-8416741,0.0,1.0,1.0
CNSO,6650-99-8999367,0.0,1.0,1.0
CNSO,6685-14-5425679,0.0,1.0,1.0
CNSO,7010-01-4941732,0.0,1.0,1.0
CNSO,7010-14-5611082,0.0,1.0,1.0
CNSO,7025-01-5651484,0.0,1.0,1.0
CNSO,7025-01-5694016,0.0,1.0,1.0
CNSO,7025-01-5744307,0.0,1.0,1.0
CNSO,7025-14-4761885,0.0,1.0,1.0
CNSO,7025-14-4823926,0.0,1.0,1.0
CNSO,7025-14-5250655,0.0,1.0,1.0
CNSO,7025-14-5402915,0.0,1.0,1.0
CNSO,7025-14-5453956,0.0,1.0,1.0
CNSO,7025-14-5462680,0.0,1.0,1.0
CNSO,7025-14-5588955,0.0,1.0,1.0
CNSO,7025-14-5593526,0.0,1.0,1.0
CNSO,7025-14-5645555,0.0,1.0,1.0
CNSO,7025-14-5656554,0.0,1.0,1.0
CNSO,7025-14-5689621,0.0,1.0,1.0
CNSO,7025-14-5804221,0.0,1.0,1.0
CNSO,7025-14-5849752,0.0,1.0,1.0
CNSO,7025-14-5859489,0.0,1.0,1.0
CNSO,7025-14-5881889,3.0,4.0,1.0
CNSO,7025-14-5918578,0.0,1.0,1.0
CNSO,7025-14-5937400,0.0,1.0,1.0
CNSO,7025-14-5943628,0.0,1.0,1.0
CNSO,7025-14-5947383,0.0,1.0,1.0
CNSO,7025-14-5947412,0.0,1.0,1.0
CNSO,7025-14-5947423,0.0,1.0,1.0
CNSO,7025-14-5947583,0.0,1.0,1.0
CNSO,7025-14-4761887,0.0,1.0,1.0
CNSO,7025-12-4012450,0.0,1.0,1.0
CNSO,7025-01-5800639,0.0,1.0,1.0
CNSO,7025-01-7232642,0.0,1.0,1.0
CNSO,7025-01-5968915,0.0,1.0,1.0
CNSO,7025-01-6041808,0.0,1.0,1.0
CNSO,7025-01-6073845,0.0,1.0,1.0
CNSO,7025-01-6107527,0.0,1.0,1.0
CNSO,7025-01-6123005,0.0,1.0,1.0
CNSO,7025-01-6147720,0.0,1.0,1.0
CNSO,7025-01-6150241,0.0,1.0,1.0
CNSO,7025-01-6150713,0.0,1.0,1.0
CNSO,7025-01-6168733,0.0,1.0,1.0
CNSO,7025-01-6277354,0.0,1.0,1.0
CNSO,7025-01-6409763,0.0,1.0,1.0
CNSO,7025-01-6426701,0.0,1.0,1.0
CNSO,7025-01-6429649,0.0,1.0,1.0
CNSO,7025-01-6470046,0.0,1.0,1.0
CNSO,7025-01-6471718,0.0,1.0,1.0
CNSO,7025-01-6659548,0.0,1.0,1.0
CNSO,7025-01-6742423,0.0,1.0,1.0
CNSO,7025-01-6823189,0.0,1.0,1.0
CNSO,7025-01-6882301,0.0,1.0,1.0
CNSO,7025-01-7035251,0.0,1.0,1.0
CNSO,7025-01-7090167,0.0,1.0,1.0
CNSO,6625-12-3918369,0.0,1.0,1.0
CNSO,6625-01-7216489,0.0,1.0,1.0
CNSO,5975-01-5362382,0.0,1.0,1.0
CNSO,5998-14-4454767,0.0,1.0,1.0
CNSO,5998-01-5163958,0.0,1.0,1.0
CNSO,5998-01-5598032,0.0,1.0,1.0
CNSO,5998-01-5715694,0.0,1.0,1.0
CNSO,5998-01-6238898,0.0,1.0,1.0
CNSO,5998-01-6553094,1.0,2.0,1.0
CNSO,5998-14-4288796,0.0,1.0,1.0
CNSO,5998-14-4349703,0.0,1.0,1.0
CNSO,5998-14-4428903,0.0,1.0,1.0
CNSO,5998-14-4428904,0.0,1.0,1.0
CNSO,5998-14-4454755,0.0,1.0,1.0
CNSO,5998-14-4454769,0.0,1.0,1.0
CNSO,6625-01-6411086,0.0,1.0,1.0
CNSO,5998-14-4483653,0.0,1.0,1.0
CNSO,5998-14-4647400,0.0,1.0,1.0
CNSO,5998-14-4651233,0.0,1.0,1.0
CNSO,5998-14-4821657,0.0,1.0,1.0
CNSO,5998-14-5061109,0.0,1.0,1.0
CNSO,5998-14-5117754,0.0,1.0,1.0
CNSO,5998-14-5164200,0.0,1.0,1.0
CNSO,5998-14-5164201,0.0,1.0,1.0
ANTACL,5895-01-6548839,0.0,1.0,1.0
CNSO,5998-14-5395162,0.0,1.0,1.0
CNSO,5998-01-3646225,0.0,1.0,1.0
CNSO,5996-25-1509313,0.0,1.0,1.0
CNSO,5996-14-4456940,0.0,1.0,1.0
CNSO,5985-99-6402068,0.0,1.0,1.0
CNSO,5975-01-5362385,0.0,1.0,1.0
CNSO,5975-14-4761888,0.0,1.0,1.0
CNSO,5975-14-4761892,0.0,1.0,1.0
CNSO,5975-14-4823976,0.0,1.0,1.0
CNSO,5975-14-4823982,0.0,1.0,1.0
CNSO,5975-14-4823983,0.0,1.0,1.0
CNSO,5975-14-4823987,0.0,1.0,1.0
CNSO,5975-14-4881896,0.0,1.0,1.0
CNSO,5975-14-5626181,0.0,1.0,1.0
CNSO,5975-14-5783849,0.0,1.0,1.0
CNSO,5975-14-5872780,0.0,1.0,1.0
CNSO,5975-14-5882187,1.0,2.0,1.0
CNSO,5975-14-5983321,0.0,1.0,1.0
CNSO,5985-01-0784828,0.0,1.0,1.0
CNSO,5985-14-5223365,0.0,1.0,1.0
CNSO,5985-14-5400656,0.0,1.0,1.0
CNSO,5985-14-5409207,0.0,1.0,1.0
CNSO,5985-14-5413020,0.0,1.0,1.0
CNSO,5985-14-5802261,0.0,1.0,1.0
CNSO,5985-22-2823422,1.0,2.0,1.0
CNSO,5985-22-6151275,0.0,1.0,1.0
CNSO,5998-14-5417492,0.0,1.0,1.0
CNSO,5998-14-5524977,0.0,1.0,1.0
CNSO,5998-14-5567385,0.0,1.0,1.0
CNSO,6130-12-4051298,0.0,1.0,1.0
CNSO,6130-14-4901474,0.0,1.0,1.0
CNSO,6130-14-5061111,0.0,1.0,1.0
CNSO,6130-14-5157411,0.0,1.0,1.0
CNSO,6130-14-5650944,2.0,3.0,1.0
CNSO,6130-14-5797008,0.0,1.0,1.0
CNSO,6130-14-5847135,0.0,1.0,1.0
CNSO,6130-14-5849672,0.0,1.0,1.0
CNSO,6130-14-5849998,0.0,1.0,1.0
CNSO,6130-14-5976924,0.0,1.0,1.0
CNSO,6130-15-2115590,0.0,1.0,1.0
CNSO,6150-14-5410802,0.0,1.0,1.0
CNSO,6150-14-5514824,0.0,1.0,1.0
CNSO,6350-14-5514904,0.0,1.0,1.0
CNSO,6625-01-3862133,1.0,2.0,1.0
CNSO,6625-01-4709339,0.0,1.0,1.0
CNSO,6625-01-4863915,0.0,1.0,1.0
CNSO,6625-01-4939529,0.0,1.0,1.0
CNSO,6625-01-5041724,1.0,2.0,1.0
CNSO,6625-01-5114691,0.0,1.0,1.0
CNSO,6625-01-5533137,0.0,1.0,1.0
CNSO,6625-01-6259497,0.0,1.0,1.0
CNSO,6130-14-4901473,0.0,1.0,1.0
CNSO,6130-01-6843512,0.0,1.0,1.0
CNSO,5998-14-5609171,0.0,1.0,1.0
CNSO,6130-01-5865213,0.0,1.0,1.0
CNSO,5998-14-5651938,0.0,1.0,1.0
CNSO,5998-14-5707518,0.0,1.0,1.0
CNSO,5998-14-5737608,0.0,1.0,1.0
CNSO,5998-14-5793600,0.0,1.0,1.0
CNSO,5998-33-2035417,0.0,1.0,1.0
CNSO,5998-99-6659071,0.0,1.0,1.0
CNSO,5998-99-9095846,0.0,1.0,1.0
CNSO,5999-14-4252178,0.0,1.0,1.0
CNSO,5999-14-5984418,0.0,1.0,1.0
CNSO,6021-01-6613538,0.0,1.0,1.0
CNSO,6030-01-4490867,0.0,1.0,1.0
CNSO,6030-01-4553486,0.0,1.0,1.0
CNSO,6030-14-4475761,0.0,1.0,1.0
CNSO,6030-14-5174599,0.0,1.0,1.0
CNSO,6030-14-5601783,0.0,1.0,1.0
CNSO,6030-15-2379763,0.0,1.0,1.0
CNSO,6060-22-6199436,1.0,2.0,1.0
CNSO,6080-14-5335848,0.0,1.0,1.0
CNSO,6115-14-5182169,0.0,1.0,1.0
CNSO,6115-14-5342627,0.0,1.0,1.0
CNSO,6130-01-4543469,0.0,1.0,1.0
CNSO,5998-14-5240156,0.0,1.0,1.0
